SMILES,Odor,Stimulus,CID
CC(C)C(=O)OC(C)(C)CCC1=CC=CC=C1,fruity; herbal; tea; tropical,61446,61446
CCCC(=O)OC(CC)C1=CC=CC=C1,floral; fruity; sweet,61447,61447
CCC(CC)COC(=O)C,banana; fermented; fruity; musty; pear,61448,61448
CCOC(=O)CCC1=CC=CO1,chamomile; fruity; green; pineapple; woody,61450,61450
CCCCCCC#CC(=O)OCC,cucumber; green; leafy; violet,61451,61451
CCOC(=O)CCCC1=CC=CC=C1,fruity; plum; sweet,61452,61452
CCCCCCC(OC)OC,green; vegetable,61453,61453
CCCCCCOC(=O)CC(C)C,apple; green; sweet,61455,61455
CCCCCCC1CC(CO1)OC(=O)C,floral; fruity; sweet,61457,61457
CC(C)(CC1=CC=CC=C1)OC=O,green; herbal; jasmine,61464,61464
CCOC(=O)CCC1CCCCC1,fruity; pineapple; sweet,61466,61466
C1CC=C(C(=O)C1)O,burnt; caramellic,61502,61502
CCC(C)(CCC1=CC=CC=C1)O,floral; fruity; rose,61516,61516
CC(CCC1=CC=CC=C1)OC(=O)C,fruity; green; sweet,61517,61517
CC(CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1,honey; rose; sweet,61521,61521
C1=CC=C(C=C1)CCCCCO,citrus; floral; herbal; sweet,61523,61523
CCCCCCCCC#CC(=O)OC,floral; green; violet; waxy,61524,61524
CC1=CC(=C(O1)C)C(=O)C,earthy; nutty; roasted; sweet,61527,61527
CCOCC1=CC(=C(C=C1)O)OC,phenolic; sweet,61586,61586
CCC(=O)CC(=O)C(=O)OCC,burnt; caramellic; floral; fruity,61590,61590
CCOC(=O)CCSC,caramellic; fruity; pineapple,61592,61592
CC1CC(=O)C(=O)C1C,burnt; caramellic,61633,61633
CC1CC(C(=O)C1=O)C,caramellic; nutty,61634,61634
COC(=O)CCSC,cabbage; fruity; green; onion; radish; tropical,61641,61641
CC1=C(SC(=N1)C)C,chocolate; cocoa; coffee; hazelnut; herbal; nutty,61653,61653
CCC(=O)CSC,garlic; mushroom,61656,61656
CC1=CC=C(O1)SC,burnt; sulfurous,61657,61657
CC(C)CC(=O)OCC1=CC=CO1,berry; fruity; ripe,61658,61658
C1=COC(=C1)CSCC2=CC=CO2,burnt; coffee; earthy; meaty; mushroom; roasted; savory,61659,61659
CC(=O)SCC1=CC=CO1,alliaceous; burnt; coffee; garlic; roasted; savory,61660,61660
COCC1=CC=CO1,coffee,61661,61661
CSC(=O)C1=CC=CO1,cabbage; cheesy; dairy; onion,61662,61662
CC1=CC=C(S1)C=O,almond; cherry,61663,61663
CC1C(=O)CCS1,berry; black currant; burnt; catty; fruity; sulfurous,61664,61664
CC(=C)C1CCC(O1)(C)C=C,fresh; herbal; mint; pine,61665,61665
CC1=C2C(=CC=C1)N=CC=N2,burnt; nutty; roasted,61670,61670
CC(=O)OC1[C@]2(CC[C@H](C2)C1(C)C)C,sweet,61696,61696
CC1=CN=C(C=N1)C(C)C,coffee; earthy; green; nutty; roasted,61700,61700
CCC1=CC(=C(C(=C1)OC)O)OC,burnt; phenolic; smoky; spicy,61712,61712
CC(C)CC1=CN=CC=C1,earthy; green,61715,61715
CCCCCC(=O)C1=CC=CO1,apricot; fruity; green,61738,61738
C=CCCCCCCCC(=O)O,cheesy; creamy; fatty; fruity; milky; waxy,61743,61743
CC1=CCC(CC1)C(C)(C)OC(=O)C2=CC=CC=C2N,floral; fruity; musty; sweet,61746,61746
CCC(C)C1CCCCC1=O,mint,61771,61771
CC(=C)C1CCC(=CC1)COC(=O)C,floral; fruity; herbal; spicy; woody,61780,61780
CC1=CCC(CC1)C(=C)COC(=O)C,fruity; herbal; sweet; woody,61781,61781
CC1=CSC(=N1)C(C)C,coffee; earthy; green; nutty; peach; tropical; vegetable,61808,61808
CCOC1=NC=CS1,brothy; burnt; meaty; nutty; onion; phenolic; roasted; sweet,61809,61809
CCCCOC(=O)C(C)CC,apple; fruity; pineapple; tropical,61812,61812
CC1=CC(=C(C=C1)C=O)C,almond; cherry; sweet,61814,61814
CCC(CS)S,burnt; garlic; meaty; sulfurous,61829,61829
CCCCCCCC1CC=CC(=O)O1,buttery; coconut; creamy; dairy; waxy,61834,61834
CCCCCCC1CCCCC(=O)O1,apricot; fatty; milky; peach,61835,61835
CC(CC=O)SC,cheesy; green; potato; tomato,61845,61845
CCCCCC=CCCC=O,citrus; floral; fresh; fruity; orange,61875,61875
CCC(C=O)C1=CC=C(O1)C,cucumber; fatty; fruity; green; vegetable,61897,61897
CC(C)CC(=O)OC(C)C,apple; berry; cheesy; ethereal; fruity; pineapple,61914,61914
CCC1=NC=CN=C1C(=O)C,earthy; hazelnut; meaty; nutty; popcorn; potato,61918,61918
CC(=O)CCSC,cheesy; earthy; fishy; potato; vegetable,61922,61922
CSSSCC=C,garlic; onion,61926,61926
CC1=CC2=CC(=O)CCC2CC1,coconut; coumarinic; fruity,61935,61935
CC(=O)CCS,meaty; potato,61936,61936
CC(=C1CCC2(C(C1=O)O2)C)C,apple; herbal; mint; pineapple,61942,61942
C1=CN=C(C=N1)CCS,chicken; meaty; roasted; savory; sulfurous,61945,61945
CC1=NC=C2CSCC2=N1,nutty; popcorn,61951,61951
CC1CCC2(O1)C(=CCCC2(C)C)C,camphoreous; fruity; sweet; woody,61953,61953
CC1=CC=CC=C1OC(=O)C(C)C,berry; fruity; medicinal; phenolic,61954,61954
CCCCC(=O)OCC1=CC=CO1,apple; caramellic; fruity; pineapple,61955,61955
CC=C(C)C(=O)OCC1=CC=CC=C1,earthy; mushroom; rose,61967,61967
CC1=NC=C(S1)OC,cabbage; green; sulfurous; vegetable,61976,61976
CC1C2(CCO1)SC3CCOC3(S2)C,meaty,61979,61979
CCNC1=CC=CC=C1C(=O)OCC,dry; grape; winey,61980,61980
CC1CCC(C(=O)C1)C(C)(C)S,catty,61982,61982
CCCCCCOC(=O)C1=CC=CO1,apple; floral; fruity; green; pear; waxy,61984,61984
CCCCCCCC(=O)OCC1=CC=CO1,coconut; peach; sweet,61985,61985
CCN1C=CC=C1C(=O)C,nutty,61988,61988
CC(=O)CCSCCC(=O)C,meaty; sulfurous,61989,61989
CCCCCCCC1CC(OC1=O)C,citrus; creamy; fatty; fruity; green; nutty; sweet,61990,61990
CCC(=O)SCC=C,alliaceous; fresh; garlic; onion; sweet,61995,61995
CC(=CC(=O)OCCC1=CC=CC=C1)C,green; winey,61997,61997
CSCCCC=O,tomato; vegetable,62000,62000
CCOC(=O)C1=C(OC=C1)C2=CC=CC=C2,berry; cherry; fruity; sweet; tropical,62007,62007
CC(=O)C1(CCCCC1)OC(=O)C,cinnamon; floral; fruity; honey; nutty,62017,62017
CCOC(=O)C(C)CC=C,fruity; pineapple; tropical,62024,62024
CCC1=NC(=C(O1)C)C,earthy; green; musty; vegetable,62069,62069
CC(C(C)S)O,brothy; garlic; meaty; onion; savory,62087,62087
CC(C(C)SC(C)C(C)S)O,brothy; burnt; meaty; roasted; savory; sulfurous,62090,62090
CC1=CC=C(C=C1)OC(=O)CC(C)C,animal; herbal; sweet; tobacco,62092,62092
C[C@@H]1CC[C@@H]([C@@H]1C=O)C(=C)C,camphoreous; fruity; green; herbal; woody,62095,62095
CC(=O)CCC1=CC2=C(C=C1)OCO2,berry; cherry; floral; sweet; woody,62098,62098
CC1(CSC(CS1)(C)O)O,chicken; onion; sweet,62105,62105
CC(C)C1=CCC(CC1)C(=O)O,herbal; spicy,62117,62117
CC1=C(C(CC=C1)(C)C)CCC(C)O,green; leathery; musk; orris,62126,62126
CC(=O)OC12CCCC(C1)(CCC3C2CC3(C)C)C,fruity; woody,62127,62127
CC1C(CCO1)S,beefy; chicken; meaty; roasted; savory,62128,62128
CSSCC1=CC=CO1,bread; coffee; meaty; onion; roasted,62131,62131
CCC(=O)SCC1=CC=CO1,alliaceous; coffee; savory,62143,62143
C1=COC(=C1)CSC=O,coffee,62144,62144
C1=CN=C(C=N1)CS,cabbage; roasted; sulfurous,62145,62145
CCCCCC(CO)C(=O)C,earthy; herbal; musty; sweet,62148,62148
CCOC(=O)C(C)C=C=C,apple; berry; fruity; melon; pear,62166,62166
CCCCC(=O)C(CCC)SC1=C(OC=C1)C,beefy; brothy; meaty; roasted,62182,62182
CC1=C(C=CO1)SC(C(C)C)C(=O)CC(C)C,meaty; onion; roasted,62183,62183
CCCCCC(=C)C(=O)C,fresh; fruity; mushroom; musty,62218,62218
CC=CCCCCC=O,green; melon,62220,62220
CCC(C(=O)C)S,catty; meaty; savory,62237,62237
CCCC(=O)OC(C)(CCC=C(C)C)C=C,fruity; honey; peach; pear; plum; sweet,62321,62321
CC(C(=O)O)S,brothy; cheesy; meaty; sulfurous,62326,62326
CCC(=O)OC(C)(C)C1CCC(=CC1)C,citrus; fruity; herbal; sweet,62328,62328
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,balsamic; floral; spicy; sweet,62332,62332
CCOC(=O)C(C(C(=O)OCC)O)O,fruity; winey,62333,62333
CC(=O)OC1CCCCC1C(C)(C)C,apple; fresh; fruity; woody,62334,62334
CC(C1=CC=CC=C1)C(OC)OC,citrus; floral; green; mushroom,62336,62336
COC1=C(C=CC(=C1)CO)O,balsamic; creamy; milky; sweet; vanilla,62348,62348
CC1CCC(OC(=O)C1)C(C)C,caramellic,62349,62349
C[C@@H]1CC[C@H](C[C@H]1O)C(C)C,herbal; mint,62350,62350
CSCCCN=C=S,earthy; pungent; radish; vegetable,62351,62351
COC1=C(C=CC(=C1)CC=C)OC(=O)C2=CC=CC=C2,balsamic; spicy; warm,62362,62362
CC1=CC(=O)CC(C1=O)(C)C,hay; honey; tea; tobacco,62374,62374
COC(C1=CC=CC=C1)OC,almond; green; nutty; sweet,62375,62375
CCCCCC1=C(CCC1=O)C,floral; fruity; herbal; jasmine; spicy,62378,62378
CC1COC(O1)(C)C,earthy; fruity; green; musty; vegetable,62384,62384
CC1=CC=C(C=C1)C(=C)C,citrus; lemon; phenolic; pine; spicy,62385,62385
CC1(C2CCC1([C@H](C2)OC=O)C)C,camphoreous; earthy; green; pine,62387,62387
CCCC(C)S,sulfurous,62424,62424
CCCCCOC(=O)CCCC,apple; ethereal; fruity,62433,62433
CSSCC=C,garlic; onion; sulfurous,62434,62434
CCCC(=O)SC,cheesy; cocoa; fruity; milky; sweet,62444,62444
CCC(C)COC(=O)CC(C)C,apple; earthy; fruity; herbal; winey,62445,62445
CCCCCCCCC=CC=O,aldehydic; citrus; fatty; floral; green,62447,62447
C=CC1=CC=C(C=C1)O,medicinal; phenolic; spicy,62453,62453
CCC1=CC(=C(C=C1)O)OC,phenolic; smoky; spicy; vanilla,62465,62465
CCC(CC1=CC=CC=C1)C(=O)OCC,floral; fruity; green; sweet,62469,62469
CCOC(C=C)OCC,fresh; fruity; gasoline; green; pungent; sharp,62477,62477
CCC(C(=O)C)O,buttery; caramellic; creamy,62484,62484
C1CC(OC1)CCCC2=CC=CC=C2,caramellic; fruity; honey; peach; plum; sweet,62490,62490
CC1=C(SC=N1)C,chicken; green; meaty; nutty; roasted,62510,62510
CCC(=O)C(=O)CC,buttery; caramellic; nutty,62539,62539
CC(C)OC(=O)CC1=CC=CC=C1,chocolate; floral; honey; rose; sweet; winey,62553,62553
CCCCCCCCCCCC(=O)OCCCCC,fatty; oily; winey,62571,62571
CCOC(=O)CC(C)O,fresh; fruity; grape,62572,62572
CCCCCCOC(=O)C(C)(C)C,apple; fruity; green; pear,62575,62575
CC(C)CC(=O)OCCCC1=CC=CC=C1,fruity; strawberry,62578,62578
CC(C)C(=O)OCC1=CC2=C(C=C1)OCO2,berry; fruity; sweet,62580,62580
CCCCC1CCCCC(=O)O1,caramellic; coconut; fruity; milky; nutty,62583,62583
CCCCCCCOC(=O)CCC,chamomile; fresh; fruity; green; sweet; tea; tropical,62592,62592
CCCCCCCCOC(=O)C1=CC=CC=C1O,balsamic; floral,62624,62624
CC(C)C1=CC=C(C=C1)CCC=O,floral; green; sweet,62654,62654
CC(C)CC(CC1=CC=CC=C1)O,floral; herbal,62661,62661
CC(C)CC1=NC=CS1,green; leafy; tomato,62725,62725
CCC1=C(C(=O)CC1)O,caramellic; sweet,62752,62752
CC1C(=C(C(=O)O1)O)C,caramellic,62835,62835
CCCCOC(C)OCCC1=CC=CC=C1,green; vegetable,62876,62876
CC(=C)C1=NC=CN=C1,burnt; chocolate; nutty,62897,62897
CCCCC1C(CC(=O)O1)C,coconut; coumarinic; woody,62900,62900
CCCCCCCCOC(=O)C1=CC=CO1,brothy; fatty; green; metallic; mushroom; waxy,62901,62901
CCCC(C)C(=O)OCC,fruity; green; melon; pear; pineapple; waxy,62902,62902
CC(C)CC(C(=O)OC)O,berry; fruity; musty; sweet; winey,62908,62908
CC(CCC1=CC=CC=C1)C=O,earthy; floral; musty; sweet,62911,62911
CCC1CCC(O1)CC,herbal; mint; solvent; sweet,62913,62913
CC1(C2CCC1(C(C2)O)C)C,camphoreous; mint; sharp; woody,64685,64685
CC(CC1=CC2=C(C=C1)OCO2)C=O,floral; green; hay; melon,64805,64805
CCC(=O)C1=NC=CS1,nutty; savory,65288,65288
CC1=CCC(CC1)(C)C(=O)C,fresh; fruity; herbal; mint,65289,65289
CC1SCCSS1,meaty,65290,65290
CCCC(CCO)SC,green; vegetable,65413,65413
COC(=O)CCCSC,dairy; fruity; nutty; roasted; sweet; vegetable,65425,65425
CCC1CC(=C(C1=O)O)C,burnt; caramellic; malty,65427,65427
C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,woody,65575,65575
CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,berry; camphoreous; fruity; mint; woody,65724,65724
CCC(CC)(C(=O)OCC)C(=O)OCC,apple; fruity; pear,66165,66165
CC(C(C)OC(=O)C)OC(=O)C,honey,66193,66193
CSCC=C,garlic; onion; sulfurous,66282,66282
CCCCC(=O)OCC(C)C,apple; ethereal; fruity,66356,66356
COC1=CC=CC(=C1OC)C=O,aromatic; spicy; sweet; vanilla,66581,66581
CCOC1=CC2=C(C=C1)C(=CC(=O)O2)C,coumarinic,66595,66595
CCC(=O)OC1=C(CCC1=O)C,buttery; caramellic; nutty,66600,66600
CC1=CC2=C(C=C1)NCCC2,animal; honey; leathery; sweet,66678,66678
CCCCCCCCOC(=O)C1=CC=CC=C1,balsamic; oily,66751,66751
CCCCCCC1=CCCC1=O,fruity; hay; herbal; jasmine; sweet,66768,66768
COC(=O)CO,burnt; caramellic; ethereal,66774,66774
CCCOC(C)OCCC,alcoholic; earthy; ethereal; fresh; fruity; green; vegetable; winey,66929,66929
CCCCCCC(=O)OCCC(C)C,apple; banana; fruity; green; oily; pear; winey,66955,66955
CCCCCCCCCCCCCCCC(=O)OCC(C)C,odorless,66967,66967
CCOC1=C(C=C(C=C1)C=O)OC,sweet; vanilla; woody,67116,67116
CC1=CC(=CC=C1)OC(=O)CC2=CC=CC=C2,honey,67146,67146
CCCCC(=O)OCCC,apple; ethereal; fruity; pineapple; winey,67328,67328
C1SSCSSS1,mushroom; sulfurous,67521,67521
CC1=CC2=C(C=C1)C(CCC2)(C)C,camphoreous; woody,68057,68057
CC1=CC[C@@H](CC1)C(=C)CCC=C(C)C,balsamic; citrus; floral; sweet; tropical; woody,68128,68128
C1=COC(=O)C(=C1)O,caramellic; fruity,68130,68130
C1=CSC=C1C=O,almond; roasted,68135,68135
C=CCC1=CC=C(C=C1)O,medicinal; phenolic; smoky; spicy,68148,68148
CC1=CC(=C(C=C1)C(C)C)OC(=O)C,balsamic; herbal; smoky; spicy,68252,68252
C1OC2=C(O1)C=C(C=C2)O,phenolic; spicy,68289,68289
CC(C)OC(=O)CC(=O)C,apple; brandy; caramellic; fermented; fruity,68329,68329
CC(=CC(=O)C(C)(C)C=C)C,berry; green; herbal; honey; mint,68346,68346
CC(C)OC(=O)C1=CN=CC=C1,floral; fruity; herbal; tobacco,68379,68379
CC(=O)N1C=CC2=CC=CC=C21,balsamic; jasmine,68470,68470
CC(=O)C1=CC=CC=C1OC,earthy; medicinal; musty; phenolic; sweet,68481,68481
C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)O,fruity,68482,68482
CC(C)CN=C=S,horseradish; pungent; sweet,68960,68960
CC(C)(C)C(=O)OC,ethereal; fresh; fruity,69027,69027
CCCOC(=O)C1=CC=CC=C1O,floral; fruity; herbal; plum; sweet,69092,69092
COC1=CC=CC=C1CO,anisic; aromatic; sweet; vanilla,69154,69154
CCOC(=O)C1=CN=CC=C1,floral; fruity; herbal; tobacco,69188,69188
CC(C)CCOC(=O)C1=CC=CO1,chocolate,69203,69203
CCC(CC)S,gasoline; savory; sulfurous,69220,69220
COC1=CC=NC=C1,aromatic; smoky; spicy,69278,69278
CCCC1=CC=CC=N1,fatty; fishy; green; nutty; roasted; tobacco,69320,69320
CCCCCC(=O)CCCC(=O)O,creamy; peach,69346,69346
CCCCCCCOC(=O)CCCCCC,fatty; fermented; fruity; green; oily; winey,69350,69350
CCCCCCCC(=O)OCCC,fruity; oily; winey,69351,69351
CC(=O)CCC(=O)OC,burnt; caramellic; fruity; green,69354,69354
CC(C)CC[N+](=O)[O-],fruity,69396,69396
CC(=O)OCCCCOC(=O)C,ethereal; fruity; solvent; sweet,69410,69410
CCCCCN=C=S,horseradish; pungent; radish; vegetable,69415,69415
C1=CSC(=C1)CO,alliaceous; burnt; coffee; ethereal; fermented; savory,69467,69467
CC(C)C1=CC=CC=N1,earthy; green; vegetable,69523,69523
COC1=CC(=C(C=C1)C=O)O,aromatic,69600,69600
CCCCCCC(OCC)OCC,citrus; fresh; green; herbal; leafy; waxy; winey,69644,69644
CC(C)C1=CC=NC=C1,animal; earthy; green; herbal; sweet,69674,69674
C1CCC(CC1)CCC(=O)O,balsamic,69702,69702
CCOC(C1=CC=CC=C1)OCC,almond; aromatic; green; spicy; sweet,69884,69884
CC(C(=O)C)C(=O)C,burnt; fruity; ketonic,69949,69949
CCC(CC)C(=O)OC,apple; fruity,69951,69951
CC(C)C(=O)OCC(=C)C,ethereal; fresh; fruity; pineapple; sharp; sweet,69953,69953
CC(C)CCOC(=O)CCC(=O)OCCC(C)C,fruity; grape; winey,69956,69956
C=CCCCCO,ethereal; fatty; green,69963,69963
CCCCCCCCCCCCCCCCCCOC(=O)C,fatty; oily; waxy,69968,69968
CCCCCCCCC1=CC=CS1,fatty; oily,70153,70153
CC(=O)OC1CCCC1,apple; banana; fruity,70273,70273
CC(C)(C)C1=CC=C(C=C1)C=O,herbal; spicy; warm,70324,70324
CC(C)(CC1=CC=CC=C1)C=O,aldehydic; floral; fresh,70520,70520
CCCCCCOC(=O)CCCC,apple; fruity; green; musk; sweet,70694,70694
CC(=O)CC(=O)OCC=C,fruity; tropical,70701,70701
CC(C)C(=O)OC1CCCCC1,apple; banana; fruity; sweet,70792,70792
CCCCCCC1=CC=CC=N1,fatty; green; nutty; vegetable,70797,70797
CC1=C(C(=O)CC1)OC(=O)C,caramellic; fruity,70960,70960
CC1=CC=C(O1)C(=O)C(=O)C,burnt; caramellic,70968,70968
CC(C)COC(CC1=CC=CC=C1)OCC(C)C,floral; green; sweet,71544,71544
CCOC1=CC=C(C=C1)C(=O)C,anisic; aromatic; floral; hay; sharp,72872,72872
C[C@]12CCCC(C1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,odorless,73114,73114
COCC1=CC=C(C=C1)OC,anisic; floral; vanilla,73689,73689
CCC1=CC=C(C=C1)OC,anisic; nutty; phenolic; tobacco,73690,73690
CC(=O)SC,cabbage; popcorn; vegetable,73750,73750
CCCC1=CC=CS1,burnt; fatty; gasoline,73771,73771
CCCCC(=O)OC1CCCCC1,animal; fruity; herbal,73772,73772
CCCCC1=CC=CS1,roasted,73818,73818
CCOC1=CC=C(C=C1)C,pungent; sweet,73955,73955
CCCCCOC(=O)C1=CC=CO1,caramellic; fermented; fruity; herbal; sweet; winey,74008,74008
CC(=O)OCCCC=C,fruity; green,74096,74096
CCCCCC(OC)OC,apple; green; leafy; musty; sweet,74137,74137
CCC=C(C)C(=O)OCC,ethereal; fruity; green; pineapple,74174,74174
COC1=CC=CC=N1,burnt; phenolic; smoky,74201,74201
CCCC(C)(C)S,meaty; roasted; sulfurous; vegetable,74213,74213
CCOC1(CCCCC1)OCC,alcoholic; aromatic; ethereal; fermented; fruity; rum,74279,74279
CCC1=CC=C(O1)C,burnt; ethereal; fresh; gasoline,74346,74346
CC1=CC=C(C=C1)OC2=CC=CC=C2,green; metallic; rose,74351,74351
CCCCCCC1OCC(CO1)O,earthy; herbal; musty,74361,74361
CCCOC(=O)CC(=O)C,apple; brandy; caramellic; fermented; fruity,74507,74507
CCC(=O)S,sulfurous,74690,74690
CCOC(=O)CCC=C,ethereal; fruity,74786,74786
CCCCC(=O)OCCC(C)C,apple; apricot; banana; fatty; fermented; fruity; herbal,74901,74901
CCOC1=CC=CC=C1OCC,anisic; sweet; vanilla,74904,74904
CC(C)CCSSCCC(C)C,alliaceous; green; meaty; savory; sulfurous; vegetable,74915,74915
CC(C)(C(=O)OC)O,caramellic; fruity; nutty,75024,75024
C1=CC=C(C=C1)OCC=O,aldehydic; floral; fresh; green; sweet; woody,75033,75033
COC1=CC=C(C=C1)C(OC)OC,anisic; floral; green; spicy,75140,75140
CC1=CC=C(C=C1)COC(=O)C,anisic; cherry; floral; fruity; sweet,75187,75187
CCCCCCCCCCCCCCCC(=O)OCCC,odorless,75232,75232
CC(C)N=C=S,horseradish; pungent,75263,75263
CCCCCCCCCCOC(=O)CCCCCCC,citrus; floral; fruity; oily; winey,75319,75319
CCCCCCCCCC(=O)OCCC(C)C,banana; cognac; fruity; green; oily; waxy; winey,75320,75320
CCCCCCCCCC(=O)OCCCCCCCC,fatty; fruity; oily,75321,75321
CCCCCCCCCCCCC(=O)C,milky; oily; spicy,75364,75364
C[C@H](CCC=C(C)C)CC=O,citrus; fresh; green; lemon; woody,75427,75427
CCOC(C1=CC=C(C=C1)OC)OCC,anisic; floral; herbal; spicy; sweet,75468,75468
CCOC(C1=CC=C(C=C1)C)OCC,almond; cherry; floral; herbal; sweet,75469,75469
C1CCC(CC1)OC(=O)C2=CC=CC=C2,balsamic; floral; fruity; herbal,75486,75486
CCC(=O)SCC,cheesy; green; sulfurous; tropical; vegetable,75513,75513
C=CCSSSSCC=C,alliaceous; garlic; onion; roasted; savory; sulfurous,75552,75552
CCCCCOC(=O)C(C)C,apple; apricot; fruity; pineapple,75554,75554
CC1=C(C=CS1)S,meaty; roasted,75664,75664
CCCCCCCCCOC(=O)CCC,fruity; herbal; orange; rose; sweet,75836,75836
CC1=NC=CN=C1SC,burnt; hazelnut; meaty; nutty; roasted,76152,76152
CC1=CN=C(C=N1)OC,hazelnut; nutty; roasted,76153,76153
CCC(CC)C(=O)OCC,apple; buttery; fruity,76326,76326
CCC(=O)C1=CC=CO1,fruity; sweet,76662,76662
CC1=CC(=CC(=C1)OC)O,phenolic; sweet,76674,76674
C1=CC=C(C=C1)CCCCO,herbal; honey; rose; sweet,76889,76889
C=CCCN=C=S,green; horseradish; pungent,76922,76922
CC(=O)OC(C)(C)C1=CC=CC=C1,floral; fruity,76963,76963
CC1=NC=CS1,green; vegetable,77129,77129
CCSSSCC,alliaceous; garlic; onion; savory,77151,77151
C1CCCCCCC(=O)CCCCCC1,musk,77153,77153
CCCCC(OCC)OCC,apple; cognac; ethereal; fruity; green,77223,77223
CCCCCC(OCC)OCC,apple; cognac; floral; fresh; fruity; green; herbal,77224,77224
CCCC(OCC)OCC,ethereal; fermented; fruity; green,77225,77225
CCCCCCCCCCCC(=O)OCCC,cognac; creamy; dairy; floral; fruity; waxy,77255,77255
CCCCCCCCSC,fruity; green; onion; pineapple; sulfurous; tropical,77289,77289
CC(C)COC(=O)CCC(=O)C,caramellic; fruity; herbal; oily,77366,77366
CCOC(=O)COC,fruity; solvent,77544,77544
CC1=CC=CC=C1SSC2=CC=CC=C2C,burnt; meaty; roasted; sulfurous,77652,77652
CSCCCN,cheesy; fishy; potato; ripe; sulfurous; vegetable,77743,77743
C(C=O)S,bread; brothy; meaty; sulfurous; tomato,77775,77775
CC1=CN=C(S1)C,cabbage; earthy; meaty; nutty; roasted,77837,77837
C=CC1=NC=CN=C1,burnt; green,77840,77840
CCCCCCCCC1=CC=CO1,fatty; oily,77845,77845
CCCC1=CC=CO1,alliaceous; buttery; ethereal; green,77907,77907
CC(C)SSC(C)C,alliaceous; burnt; garlic; meaty; onion; sulfurous; tropical,77932,77932
CCCCCCN=C=S,green; horseradish; pungent,78120,78120
C1=CC=C(C=C1)CCS,roasted; sulfurous; tropical,78126,78126
CCC(C)N=C=S,horseradish; pungent,78151,78151
CSCCCCN=C=S,cabbage; pungent; radish,78160,78160
CCOC(=O)CSC,fruity; green; onion; radish; sulfurous; tropical,78199,78199
CCCCCC(=O)CCC,fruity; grassy; green; herbal; oily,78236,78236
CCCCCC=CC=CC(=O)OC,fatty; fruity; pear; waxy,78245,78245
CC1=CC=C(C=C1)CS,burnt; garlic; savory; sulfurous,78252,78252
CCCC1=CN=CC=C1,burnt; musty; sweet; woody,78405,78405
CC1=CC(=C(C(=C1C(=O)OC)O)C)O,earthy; woody,78435,78435
CCCCCCOC,banana; floral; green; herbal; pear; sweet,78484,78484
CCCCC1=CC=CC=N1,green; sweet,78750,78750
CCOC1=CC=C(C=C1)OC,nutty; phenolic; sweet; tobacco,78760,78760
CC(=C)CCOC(=O)C,banana; green; tropical,78879,78879
CSCCO,sulfurous; tomato; vegetable,78925,78925
CCCCC(=O)OC1CC(CCC1C(C)C)C,balsamic; fruity; herbal; mint; sweet,78941,78941
CC1=C(C(=O)C(CC1)C(C)C)O,camphoreous; herbal; mint,79023,79023
CC1(C2CC3C1(C3C2)C)C,fresh; woody,79035,79035
CCC(C)OC=O,fresh; fruity; rum,79049,79049
CCC(C(=O)C)C(=O)OCC,apple; caramellic; fruity; sweet,79065,79065
CC(C)CCN=C=S,cabbage; horseradish; pungent,79086,79086
CC1=CSC=C1C,onion,79089,79089
COC1CCC(O1)OC,ethereal,79098,79098
CCCCOC(C)OCCCC,alcoholic; apple; fruity; green; rum; winey,79117,79117
C(CCS)CS,burnt; meaty; sulfurous,79148,79148
CCCCCCCCC(=O)OCCCCCCCC,citrus; earthy; floral; fruity; oily,79187,79187
CCCCOC(=O)C1=CC(=C(C=C1)O)OC,balsamic; floral; sweet,79298,79298
COCC1=CC=C(C=C1)O,earthy; green; medicinal; phenolic; sweet,79310,79310
COC1=CC=C(C=C1)CCCO,aromatic; cinnamon; floral; spicy,79406,79406
CC1(COC(OC1)(C)C2=CC=CC=C2)C,camphoreous; sweet; woody,79409,79409
CC(C)COC(=O)CCCCCCCCC=C,brandy; buttery; fatty; fruity; herbal; waxy; winey,79457,79457
CC(C)COC(=O)COC1=CC=CC=C1,herbal; honey; sweet,79487,79487
CCCCCCCCCCOC=O,floral; fresh; fruity,79541,79541
CCCCCCCOC(=O)CCCC,fruity; oily; winey,79544,79544
CCCCC(=O)OCCCC1=CC=CC=C1,balsamic; fruity; spicy; sweet,79546,79546
CCCCCCC(=O)OCCC1=CC=CC=C1,citrus; earthy; herbal; oily; orange; winey,79552,79552
CCCCCCCCCCOC(=O)C(C)C,herbal; oily,79555,79555
CCCCCCCCCCCOC(=O)CCC,fatty; fruity; oily,79581,79581
CCCCCCCC(=O)OCC(C)C,fatty; fruity; oily; winey,79582,79582
CCC(=O)C1=CC(=C(C(=C1)OC)O)OC,balsamic; floral; fruity; sweet; vanilla,79735,79735
COC1=CC=CC(=C1OC)CO,anisic; aromatic; fruity; sweet; vanilla,79738,79738
CC(C)COC(C)OCC(C)C,alcoholic; ethereal; fermented; green,79753,79753
